"","ay","age","eval_date","D","G","metric","amount"
"loss_case.Inf.25441",1987,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.255411",1988,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2564111",1989,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.25741111",1990,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.258411111",1991,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2594111111",1992,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.26041111111",1993,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.261711111111",1994,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2624111111111",1995,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.26341111111111",1996,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.264411111111111",1997,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2654111111111111",1998,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.26641111111111111",1999,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.267411111111111111",2000,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2684111111111111111",2001,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.26941111111111111111",2002,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.270411111111111111111",2003,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2717111111111111111111",2004,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.27241111111111111111111",2005,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.273411111111111111111111",2006,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2744111111111111111111111",2007,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.27541111111111111111111111",2008,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.276411111111111111111111111",2009,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2774111111111111111111111111",2010,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.27841111111111111111111111111",2011,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.279411111111111111111111111111",2012,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2804111111111111111111111111111",2013,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.28151111111111111111111111111111",2014,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.282411111111111111111111111111111",2015,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.2834111111111111111111111111111111",2016,Inf,Inf,0,0,"loss_case",0
"loss_case.Inf.28441111111111111111111111111111111",2017,Inf,Inf,0,0,"loss_case",0
"ind_casepaid.39",2017,39,03/31/2020,0,0,"ind_cypd",673264311.19521
"ind_casepaid.51.31",2016,51,03/31/2020,0,0,"ind_cypd",387845510.284584
"ind_casepaid.51.321",2017,51,03/31/2021,0,0,"ind_cypd",441574602.899302
"ind_casepaid.63.30",2015,63,03/31/2020,0,0,"ind_cypd",243847598.532133
"ind_casepaid.63.311",2016,63,03/31/2021,0,0,"ind_cypd",253268127.398353
"ind_casepaid.63.3211",2017,63,03/31/2022,0,0,"ind_cypd",288353918.808849
"ind_casepaid.75.29",2014,75,03/31/2020,0,0,"ind_cypd",152760406.737872
"ind_casepaid.75.301",2015,75,03/31/2021,0,0,"ind_cypd",166274218.434451
"ind_casepaid.75.3111",2016,75,03/31/2022,0,0,"ind_cypd",172697866.171394
"ind_casepaid.75.32111",2017,75,03/31/2023,0,0,"ind_cypd",196622081.870265
"ind_casepaid.87.28",2013,87,03/31/2020,0,0,"ind_cypd",91898261.6799149
"ind_casepaid.87.291",2014,87,03/31/2021,0,0,"ind_cypd",108191432.256531
"ind_casepaid.87.3011",2015,87,03/31/2022,0,0,"ind_cypd",117762489.796373
"ind_casepaid.87.31111",2016,87,03/31/2023,0,0,"ind_cypd",122311990.964984
"ind_casepaid.87.321111",2017,87,03/31/2024,0,0,"ind_cypd",139256140.416723
"ind_casepaid.99.27",2012,99,03/31/2020,0,0,"ind_cypd",72720155.2374696
"ind_casepaid.99.285",2013,99,03/31/2021,0,0,"ind_cypd",68848168.7690208
"ind_casepaid.99.2911",2014,99,03/31/2022,0,0,"ind_cypd",81054655.9988707
"ind_casepaid.99.30111",2015,99,03/31/2023,0,0,"ind_cypd",88225083.0859058
"ind_casepaid.99.311111",2016,99,03/31/2024,0,0,"ind_cypd",91633469.9100473
"ind_casepaid.99.3211111",2017,99,03/31/2025,0,0,"ind_cypd",104327656.282844
"ind_casepaid.111.26",2011,111,03/31/2020,0,0,"ind_cypd",50132918.7513308
"ind_casepaid.111.2710",2012,111,03/31/2021,0,0,"ind_cypd",53985150.907107
"ind_casepaid.111.2851",2013,111,03/31/2022,0,0,"ind_cypd",51110710.2086941
"ind_casepaid.111.29111",2014,111,03/31/2023,0,0,"ind_cypd",60172421.5457676
"ind_casepaid.111.301111",2015,111,03/31/2024,0,0,"ind_cypd",65495520.583413
"ind_casepaid.111.3111111",2016,111,03/31/2025,0,0,"ind_cypd",68025799.51984
"ind_casepaid.111.32111111",2017,111,03/31/2026,0,0,"ind_cypd",77449563.327006
"ind_casepaid.123.25",2010,123,03/31/2020,0,0,"ind_cypd",43036468.0253897
"ind_casepaid.123.2610",2011,123,03/31/2021,0,0,"ind_cypd",40306845.1050471
"ind_casepaid.123.27101",2012,123,03/31/2022,0,0,"ind_cypd",43404038.1007657
"ind_casepaid.123.28511",2013,123,03/31/2023,0,0,"ind_cypd",41092989.0160464
"ind_casepaid.123.291111",2014,123,03/31/2024,0,0,"ind_cypd",48378601.032011
"ind_casepaid.123.3011111",2015,123,03/31/2025,0,0,"ind_cypd",52658370.3678728
"ind_casepaid.123.31111111",2016,123,03/31/2026,0,0,"ind_cypd",54692713.5440402
"ind_casepaid.123.321111111",2017,123,03/31/2027,0,0,"ind_cypd",62269415.5901765
"ind_casepaid.135.24",2009,135,03/31/2020,0,0,"ind_cypd",35969903.1212257
"ind_casepaid.135.2510",2010,135,03/31/2021,0,0,"ind_cypd",33067787.068324
"ind_casepaid.135.26101",2011,135,03/31/2022,0,0,"ind_cypd",30970435.829987
"ind_casepaid.135.271011",2012,135,03/31/2023,0,0,"ind_cypd",33350215.6583759
"ind_casepaid.135.285111",2013,135,03/31/2024,0,0,"ind_cypd",31574482.5988493
"ind_casepaid.135.2911111",2014,135,03/31/2025,0,0,"ind_cypd",37172503.9481898
"ind_casepaid.135.30111111",2015,135,03/31/2026,0,0,"ind_cypd",40460936.0057724
"ind_casepaid.135.311111111",2016,135,03/31/2027,0,0,"ind_cypd",42024057.4713563
"ind_casepaid.135.3211111111",2017,135,03/31/2028,0,0,"ind_cypd",47845742.6940832
"ind_casepaid.147.23",2008,147,03/31/2020,0,0,"ind_cypd",33910541.4799606
"ind_casepaid.147.2410",2009,147,03/31/2021,0,0,"ind_cypd",28756856.3285124
"ind_casepaid.147.25101",2010,147,03/31/2022,0,0,"ind_cypd",26436701.7787295
"ind_casepaid.147.261011",2011,147,03/31/2023,0,0,"ind_cypd",24759932.5078193
"ind_casepaid.147.2710111",2012,147,03/31/2024,0,0,"ind_cypd",26662494.9469739
"ind_casepaid.147.2851111",2013,147,03/31/2025,0,0,"ind_cypd",25242849.7425234
"ind_casepaid.147.29111111",2014,147,03/31/2026,0,0,"ind_cypd",29718299.5407725
"ind_casepaid.147.301111111",2015,147,03/31/2027,0,0,"ind_cypd",32347302.1240509
"ind_casepaid.147.3111111111",2016,147,03/31/2028,0,0,"ind_cypd",33596970.7500219
"ind_casepaid.147.32111111111",2017,147,03/31/2029,0,0,"ind_cypd",38251233.091946
"ind_casepaid.159.22",2007,159,03/31/2020,0,0,"ind_cypd",27034912.4421216
"ind_casepaid.159.2310",2008,159,03/31/2021,0,0,"ind_cypd",26850774.4268582
"ind_casepaid.159.24101",2009,159,03/31/2022,0,0,"ind_cypd",22770024.5647435
"ind_casepaid.159.251011",2010,159,03/31/2023,0,0,"ind_cypd",20932898.2986092
"ind_casepaid.159.2610111",2011,159,03/31/2024,0,0,"ind_cypd",19605212.2312634
"ind_casepaid.159.27101111",2012,159,03/31/2025,0,0,"ind_cypd",21111684.0437805
"ind_casepaid.159.28511111",2013,159,03/31/2026,0,0,"ind_cypd",19987591.9034826
"ind_casepaid.159.291111111",2014,159,03/31/2027,0,0,"ind_cypd",23531306.8589788
"ind_casepaid.159.3011111111",2015,159,03/31/2028,0,0,"ind_cypd",25612982.7111015
"ind_casepaid.159.31111111111",2016,159,03/31/2029,0,0,"ind_cypd",26602485.3530483
"ind_casepaid.159.321111111111",2017,159,03/31/2030,0,0,"ind_cypd",30287786.2303662
"ind_casepaid.171.21",2006,171,03/31/2020,0,0,"ind_cypd",21510805.7921722
"ind_casepaid.171.2210",2007,171,03/31/2021,0,0,"ind_cypd",21843623.2160399
"ind_casepaid.171.23101",2008,171,03/31/2022,0,0,"ind_cypd",21694843.6912763
"ind_casepaid.171.241011",2009,171,03/31/2023,0,0,"ind_cypd",18397686.2613133
"ind_casepaid.171.2510111",2010,171,03/31/2024,0,0,"ind_cypd",16913328.0617578
"ind_casepaid.171.26101111",2011,171,03/31/2025,0,0,"ind_cypd",15840586.4996619
"ind_casepaid.171.271011111",2012,171,03/31/2026,0,0,"ind_cypd",17057783.0683084
"ind_casepaid.171.285111111",2013,171,03/31/2027,0,0,"ind_cypd",16149540.9859511
"ind_casepaid.171.2911111111",2014,171,03/31/2028,0,0,"ind_cypd",19012785.8526998
"ind_casepaid.171.30111111111",2015,171,03/31/2029,0,0,"ind_cypd",20694734.8166199
"ind_casepaid.171.311111111111",2016,171,03/31/2030,0,0,"ind_cypd",21494231.501813
"ind_casepaid.171.3211111111111",2017,171,03/31/2031,0,0,"ind_cypd",24471874.7242283
"ind_casepaid.183.20",2005,183,03/31/2020,0,0,"ind_cypd",19068665.3111207
"ind_casepaid.183.2110",2006,183,03/31/2021,0,0,"ind_cypd",18245297.670543
"ind_casepaid.183.22101",2007,183,03/31/2022,0,0,"ind_cypd",18527590.8132118
"ind_casepaid.183.231011",2008,183,03/31/2023,0,0,"ind_cypd",18401397.1809127
"ind_casepaid.183.2410111",2009,183,03/31/2024,0,0,"ind_cypd",15604773.9694192
"ind_casepaid.183.25101111",2010,183,03/31/2025,0,0,"ind_cypd",14345752.9237987
"ind_casepaid.183.261011111",2011,183,03/31/2026,0,0,"ind_cypd",13435861.8991154
"ind_casepaid.183.2710111111",2012,183,03/31/2027,0,0,"ind_cypd",14468278.5334843
"ind_casepaid.183.2851111111",2013,183,03/31/2028,0,0,"ind_cypd",13697914.684281
"ind_casepaid.183.29111111111",2014,183,03/31/2029,0,0,"ind_cypd",16126496.6445391
"ind_casepaid.183.301111111111",2015,183,03/31/2030,0,0,"ind_cypd",17553112.6351196
"ind_casepaid.183.3111111111111",2016,183,03/31/2031,0,0,"ind_cypd",18231239.4867538
"ind_casepaid.183.32111111111111",2017,183,03/31/2032,0,0,"ind_cypd",20756853.2398849
"ind_casepaid.195.19",2004,195,03/31/2020,0,0,"ind_cypd",20274537.7235416
"ind_casepaid.195.2010",2005,195,03/31/2021,0,0,"ind_cypd",15790671.4227751
"ind_casepaid.195.21101",2006,195,03/31/2022,0,0,"ind_cypd",15108844.5796071
"ind_casepaid.195.221011",2007,195,03/31/2023,0,0,"ind_cypd",15342610.1939307
"ind_casepaid.195.2310111",2008,195,03/31/2024,0,0,"ind_cypd",15238109.8447574
"ind_casepaid.195.24101111",2009,195,03/31/2025,0,0,"ind_cypd",12922239.4099113
"ind_casepaid.195.251011111",2010,195,03/31/2026,0,0,"ind_cypd",11879650.0455598
"ind_casepaid.195.2610111111",2011,195,03/31/2027,0,0,"ind_cypd",11126173.597844
"ind_casepaid.195.27101111111",2012,195,03/31/2028,0,0,"ind_cypd",11981112.922581
"ind_casepaid.195.28511111111",2013,195,03/31/2029,0,0,"ind_cypd",11343178.2679904
"ind_casepaid.195.291111111111",2014,195,03/31/2030,0,0,"ind_cypd",13354275.4859667
"ind_casepaid.195.3011111111111",2015,195,03/31/2031,0,0,"ind_cypd",14535649.4304029
"ind_casepaid.195.31111111111111",2016,195,03/31/2032,0,0,"ind_cypd",15097203.0641998
"ind_casepaid.195.321111111111111",2017,195,03/31/2033,0,0,"ind_cypd",17188651.8502497
"ind_casepaid.207.18",2003,207,03/31/2020,0,0,"ind_cypd",23534219.6695612
"ind_casepaid.207.1910",2004,207,03/31/2021,0,0,"ind_cypd",17934069.3289742
"ind_casepaid.207.20101",2005,207,03/31/2022,0,0,"ind_cypd",13967815.1930574
"ind_casepaid.207.211011",2006,207,03/31/2023,0,0,"ind_cypd",13364697.6254726
"ind_casepaid.207.2210111",2007,207,03/31/2024,0,0,"ind_cypd",13571477.6167688
"ind_casepaid.207.23101111",2008,207,03/31/2025,0,0,"ind_cypd",13479040.6629635
"ind_casepaid.207.241011111",2009,207,03/31/2026,0,0,"ind_cypd",11430511.5422612
"ind_casepaid.207.2510111111",2010,207,03/31/2027,0,0,"ind_cypd",10508277.4476106
"ind_casepaid.207.26101111111",2011,207,03/31/2028,0,0,"ind_cypd",9841781.42016253
"ind_casepaid.207.271011111111",2012,207,03/31/2029,0,0,"ind_cypd",10598027.5714175
"ind_casepaid.207.285111111111",2013,207,03/31/2030,0,0,"ind_cypd",10033735.3306381
"ind_casepaid.207.2911111111111",2014,207,03/31/2031,0,0,"ind_cypd",11812673.8902391
"ind_casepaid.207.30111111111111",2015,207,03/31/2032,0,0,"ind_cypd",12857671.4389803
"ind_casepaid.207.311111111111111",2016,207,03/31/2033,0,0,"ind_cypd",13354399.9926852
"ind_casepaid.207.3211111111111111",2017,207,03/31/2034,0,0,"ind_cypd",15204414.4314098
"ind_casepaid.219.17",2002,219,03/31/2020,0,0,"ind_cypd",15561842.5200399
"ind_casepaid.219.1810",2003,219,03/31/2021,0,0,"ind_cypd",21231571.3053696
"ind_casepaid.219.19101",2004,219,03/31/2022,0,0,"ind_cypd",16179354.0257482
"ind_casepaid.219.201011",2005,219,03/31/2023,0,0,"ind_cypd",12601168.3589063
"ind_casepaid.219.2110111",2006,219,03/31/2024,0,0,"ind_cypd",12057061.3597581
"ind_casepaid.219.22101111",2007,219,03/31/2025,0,0,"ind_cypd",12243609.4667858
"ind_casepaid.219.231011111",2008,219,03/31/2026,0,0,"ind_cypd",12160216.7814312
"ind_casepaid.219.2410111111",2009,219,03/31/2027,0,0,"ind_cypd",10312120.9997142
"ind_casepaid.219.25101111111",2010,219,03/31/2028,0,0,"ind_cypd",9480120.65231613
"ind_casepaid.219.261011111111",2011,219,03/31/2029,0,0,"ind_cypd",8878836.30423932
"ind_casepaid.219.2710111111111",2012,219,03/31/2030,0,0,"ind_cypd",9561089.39400492
"ind_casepaid.219.2851111111111",2013,219,03/31/2031,0,0,"ind_cypd",9052008.95218896
"ind_casepaid.219.29111111111111",2014,219,03/31/2032,0,0,"ind_cypd",10656891.6041891
"ind_casepaid.219.301111111111111",2015,219,03/31/2033,0,0,"ind_cypd",11599643.9147207
"ind_casepaid.219.3111111111111111",2016,219,03/31/2034,0,0,"ind_cypd",12047771.2737527
"ind_casepaid.219.32111111111111111",2017,219,03/31/2035,0,0,"ind_cypd",13716775.5587151
"ind_casepaid.231.16",2001,231,03/31/2020,0,0,"ind_cypd",14808426.439638
"ind_casepaid.231.1710",2002,231,03/31/2021,0,0,"ind_cypd",12105237.1587608
"ind_casepaid.231.18101",2003,231,03/31/2022,0,0,"ind_cypd",16515602.5434436
"ind_casepaid.231.191011",2004,231,03/31/2023,0,0,"ind_cypd",12585586.6556303
"ind_casepaid.231.2010111",2005,231,03/31/2024,0,0,"ind_cypd",9802189.63568089
"ind_casepaid.231.21101111",2006,231,03/31/2025,0,0,"ind_cypd",9378939.99439011
"ind_casepaid.231.221011111",2007,231,03/31/2026,0,0,"ind_cypd",9524051.92918702
"ind_casepaid.231.2310111111",2008,231,03/31/2027,0,0,"ind_cypd",9459182.47480055
"ind_casepaid.231.24101111111",2009,231,03/31/2028,0,0,"ind_cypd",8021586.78515262
"ind_casepaid.231.251011111111",2010,231,03/31/2029,0,0,"ind_cypd",7374390.83078824
"ind_casepaid.231.2610111111111",2011,231,03/31/2030,0,0,"ind_cypd",6906664.10601594
"ind_casepaid.231.27101111111111",2012,231,03/31/2031,0,0,"ind_cypd",7437374.74926236
"ind_casepaid.231.28511111111111",2013,231,03/31/2032,0,0,"ind_cypd",7041371.54635544
"ind_casepaid.231.291111111111111",2014,231,03/31/2033,0,0,"ind_cypd",8289776.7457671
"ind_casepaid.231.3011111111111111",2015,231,03/31/2034,0,0,"ind_cypd",9023124.37386819
"ind_casepaid.231.31111111111111111",2016,231,03/31/2035,0,0,"ind_cypd",9371713.42760176
"ind_casepaid.231.321111111111111111",2017,231,03/31/2036,0,0,"ind_cypd",10669997.5261871
"ind_casepaid.243.15",2000,243,03/31/2020,0,0,"ind_cypd",8412503.24836685
"ind_casepaid.243.1610",2001,243,03/31/2021,0,0,"ind_cypd",11373540.0975786
"ind_casepaid.243.17101",2002,243,03/31/2022,0,0,"ind_cypd",9297368.68242356
"ind_casepaid.243.181011",2003,243,03/31/2023,0,0,"ind_cypd",12684728.4233204
"ind_casepaid.243.1910111",2004,243,03/31/2024,0,0,"ind_cypd",9666298.78352282
"ind_casepaid.243.20101111",2005,243,03/31/2025,0,0,"ind_cypd",7528524.20342715
"ind_casepaid.243.211011111",2006,243,03/31/2026,0,0,"ind_cypd",7203449.36943796
"ind_casepaid.243.2210111111",2007,243,03/31/2027,0,0,"ind_cypd",7314901.88708238
"ind_casepaid.243.23101111111",2008,243,03/31/2028,0,0,"ind_cypd",7265079.21729501
"ind_casepaid.243.241011111111",2009,243,03/31/2029,0,0,"ind_cypd",6160940.82102686
"ind_casepaid.243.2510111111111",2010,243,03/31/2030,0,0,"ind_cypd",5663865.10754992
"ind_casepaid.243.26101111111111",2011,243,03/31/2031,0,0,"ind_cypd",5304629.86533219
"ind_casepaid.243.271011111111111",2012,243,03/31/2032,0,0,"ind_cypd",5712239.60062574
"ind_casepaid.243.285111111111111",2013,243,03/31/2033,0,0,"ind_cypd",5408091.26147638
"ind_casepaid.243.2911111111111111",2014,243,03/31/2034,0,0,"ind_cypd",6366922.81940125
"ind_casepaid.243.30111111111111111",2015,243,03/31/2035,0,0,"ind_cypd",6930166.90800651
"ind_casepaid.243.311111111111111111",2016,243,03/31/2036,0,0,"ind_cypd",7197899.03986917
"ind_casepaid.243.3211111111111111111",2017,243,03/31/2037,0,0,"ind_cypd",8195039.84436308
"ind_casepaid.255.14",1999,255,03/31/2020,0,0,"ind_cypd",6395075.41818418
"ind_casepaid.255.1510",2000,255,03/31/2021,0,0,"ind_cypd",7640013.88860382
"ind_casepaid.255.16101",2001,255,03/31/2022,0,0,"ind_cypd",10329149.5697148
"ind_casepaid.255.171011",2002,255,03/31/2023,0,0,"ind_cypd",8443625.3709591
"ind_casepaid.255.1810111",2003,255,03/31/2024,0,0,"ind_cypd",11519936.2741583
